chr1	8932046	8934882	2	2	1	1	0	57
chr1	8934977	8938638	2	2	1	3	0	74
chr1	9794201	9795005	2	2	1	1	0	35
chr1	9910835	9931244	2	2	1	1	0	22
chr1	9931336	9932026	2	2	1	1	0	38
chr1	9990516	9991948	2	2	1	1	0	36
chr1	9992031	9992860	2	2	1	1	0	33
chr1	9996686	10002681	2	2	1	1	0	41
chr1	10002841	10003306	2	2	1	1	0	44
chr1	10460630	10463127	1	1	1	1	0	37
chr1	10463194	10464217	1	1	1	1	0	48
chr1	10555379	10579859	1	1	1	1	0	29
chr1	11193255	11194407	2	2	1	1	0	25
chr1	11740529	11740618	2	2	1	1	0	27
chr1	11740671	11751469	2	2	1	1	0	52
chr1	11897214	11897399	1	1	1	1	0	72
chr1	12064176	12064565	1	1	1	1	0	19
chr1	12064671	12064881	1	1	1	1	0	40
chr1	12064985	12065767	1	1	1	1	0	51
chr1	12066751	12067109	1	1	1	1	0	3
chr1	12067307	12069648	1	1	1	1	0	65
chr1	12304494	12304593	1	3	1	1	0	67
chr1	12309397	12313778	1	1	1	1	0	18
chr1	12638985	12639320	2	2	1	1	0	25
chr1	16054853	16055163	1	1	1	1	0	56
chr1	16055229	16055596	1	1	1	1	0	38
chr1	16091181	16091458	1	1	1	1	0	7
chr1	16717920	16719722	1	1	1	1	0	8
chr1	16719978	16721532	1	1	1	1	0	48
chr1	17314970	17316185	2	2	1	1	0	66
chr1	17316499	17316621	2	2	1	1	0	9
chr1	17332274	17338223	2	2	1	1	0	70
chr1	17735691	17736469	2	2	1	1	0	9
chr1	17736548	17738617	2	2	1	1	0	54
chr1	17738691	17739568	2	2	1	1	0	47
chr1	17748788	17749200	2	2	1	1	0	29
chr1	17749333	17752036	2	2	1	1	0	70
chr1	17755696	17764725	2	2	1	1	0	58
chr1	19447929	19448427	2	2	1	1	0	3
chr1	19448507	19449326	2	2	1	1	0	56
chr1	19451185	19452939	2	2	1	1	0	5
chr1	19465715	19467281	2	2	1	1	0	12
chr1	19471402	19472286	2	2	1	1	0	57
chr1	19478971	19479794	2	2	1	1	0	14
chr1	19482163	19482764	2	2	1	1	0	4
chr1	19483420	19484308	2	2	1	1	0	36
chr1	19487642	19488082	2	2	1	1	0	9
chr1	19488231	19488320	2	2	1	1	0	20
chr1	19488392	19488913	2	2	1	1	0	58
chr1	19494679	19495928	2	2	1	1	0	21
chr1	19523760	19524163	2	2	1	1	0	35
chr1	19524544	19525034	2	2	1	1	0	26
chr1	19584479	19584970	1	1	1	1	0	17
chr1	19585048	19585174	1	1	1	1	0	57
chr1	19585947	19586506	2	2	1	1	0	49
chr1	19712121	19746154	2	2	1	2	0	58
chr1	19746245	19811929	2	2	1	2	0	61
chr1	19950078	19952880	1	1	1	1	0	73
chr1	21155766	21167348	2	2	1	1	0	60
chr1	21928291	21929296	2	2	1	1	0	30
chr1	21934844	21935342	2	2	1	1	0	24
chr1	22048258	22050390	2	2	1	1	0	54
chr1	22413360	22417920	1	1	1	1	0	30
chr1	22778498	22816372	1	1	1	1	0	61
chr1	23385661	23395031	1	1	1	1	0	38
chr1	23395645	23397717	1	1	1	1	0	62
chr1	23399897	23403720	1	1	1	1	0	10
chr1	23403854	23405482	1	1	1	1	0	28
chr1	23637560	23637693	2	2	1	2	0	71
chr1	23640196	23644975	2	2	1	1	0	55
chr1	23660125	23664246	2	2	1	1	0	31
chr1	23665102	23667344	2	2	1	1	0	72
chr1	23847564	23848328	2	2	1	1	0	55
chr1	23884907	23885425	2	2	1	1	0	4
chr1	24018320	24019098	1	1	1	1	0	3
chr1	24019250	24020296	1	1	1	2	0	51
chr1	24021282	24022287	1	1	1	2	0	70
chr1	24022399	24022833	1	1	1	1	0	37
chr1	24112914	24113764	1	1	1	1	0	44
chr1	24117741	24119146	1	1	1	1	0	54
chr1	24976578	24977899	1	1	1	1	0	54
chr1	24978104	24978924	1	3	1	1	0	17
chr1	24979120	24979403	1	1	1	1	0	52
chr1	24989296	24989673	1	1	1	1	0	42
chr1	24989716	24993305	1	1	1	1	0	24
chr1	25072117	25124232	1	1	1	2	0	34
chr1	25124343	25140584	1	1	1	2	0	33
chr1	25140711	25153500	1	1	1	1	0	59
chr1	25153608	25166350	1	1	1	1	0	21
chr1	25664948	25666964	1	1	1	2	0	42
chr1	25667071	25678116	1	1	1	1	0	37
chr1	25678185	25679372	1	1	1	1	0	36
chr1	26140670	26142038	1	1	1	1	0	50
chr1	26227579	26227981	2	2	1	1	0	73
chr1	26228174	26230131	2	2	1	1	0	7
chr1	26230305	26231154	2	2	1	2	0	62
chr1	26231230	26232879	2	2	1	1	0	38
chr1	26301142	26303172	2	2	1	1	0	61
chr1	26496675	26496908	1	1	1	1	0	14
chr1	26584752	26586116	1	1	1	1	0	73
chr1	26606695	26607255	1	1	1	1	0	61
chr1	26607424	26607519	1	1	1	1	0	30
chr1	26607424	26607548	1	1	1	1	0	21
chr1	26799119	26799973	1	1	1	1	0	45
chr1	26800019	26800193	1	1	1	1	0	30
chr1	26800224	26800575	1	1	1	1	0	30
chr1	26800627	26801062	1	1	1	1	0	14
chr1	27059284	27087346	1	1	1	1	0	63
chr1	27087965	27088642	1	1	1	1	0	57
chr1	27094491	27097609	1	1	1	1	0	26
chr1	27099124	27099305	1	1	1	1	0	16
chr1	27206241	27210650	2	2	1	1	0	6
chr1	27212625	27215459	2	2	1	1	0	10
chr1	27248421	27250579	1	1	1	1	0	27
chr1	27250658	27267947	1	1	1	1	0	36
chr1	27268152	27268243	1	1	1	1	0	27
chr1	27271965	27272058	1	1	1	1	0	62
chr1	27660546	27660641	1	1	1	1	0	58
chr1	27744924	27745454	2	2	1	1	0	20
chr1	27755444	27816496	2	2	1	1	0	71
chr1	28233553	28233691	2	2	1	1	0	43
chr1	28527882	28530257	2	2	1	1	0	24
chr1	28530334	28531768	2	2	1	1	0	41
chr1	28531861	28534852	2	2	1	1	0	22
chr1	28534925	28536482	2	2	1	1	0	43
chr1	28562964	28564271	1	1	1	1	0	61
chr1	28802804	28806962	1	1	1	1	0	75
chr1	28818300	28819526	1	1	1	1	0	63
chr1	28832597	28832731	1	1	1	1	0	30
chr1	28832840	28834639	1	3	1	1	0	12
chr1	28858503	28858682	1	1	1	1	0	57
chr1	28861659	28861769	1	1	1	1	0	3
chr1	28861893	28862382	1	1	1	1	0	25
chr1	29029082	29030703	1	1	1	1	0	69
chr1	29030842	29037031	1	1	1	1	0	68
chr1	29342280	29344735	1	1	1	1	0	49
chr1	29365939	29379618	1	1	1	1	0	8
chr1	29379825	29386933	1	1	1	1	0	22
chr1	29386997	29391493	1	1	1	1	0	63
chr1	29435950	29438879	1	1	1	1	0	4
chr1	29438961	29442210	1	1	1	1	0	66
chr1	29476705	29481207	2	2	1	1	0	55
chr1	29487030	29508157	2	2	1	2	0	55
chr1	31418331	31422979	2	2	1	1	0	18
chr1	31426829	31437520	2	2	1	1	0	17
chr1	31479950	31501642	2	2	1	1	0	69
chr1	32140913	32145232	2	2	1	1	0	4
chr1	32145287	32145404	2	2	1	1	0	48
chr1	32145453	32145642	2	2	1	1	0	48
chr1	32154573	32154650	2	2	1	1	0	34
chr1	32154687	32155341	2	2	1	1	0	36
chr1	32155453	32155967	2	2	1	1	0	27
chr1	32374562	32375638	2	2	1	1	0	56
chr1	32377428	32381495	2	2	1	1	0	22
chr1	32381589	32384570	2	2	1	1	0	68
chr1	32505175	32508127	1	1	1	1	0	31
chr1	32631832	32632769	1	1	1	1	0	60
chr1	32650218	32653554	1	1	1	1	0	56
chr1	32653726	32655655	1	1	1	1	0	37
chr1	32688046	32688138	1	1	1	1	0	3
chr1	32688232	32689634	1	1	1	1	0	41
chr1	32692132	32694099	1	1	1	1	0	8
chr1	32694211	32694327	1	1	1	2	0	69
chr1	32694418	32694735	1	1	1	1	0	35
chr1	32800699	32801547	2	2	1	1	0	26
chr1	33116924	33117514	1	1	1	1	0	25
chr1	33123174	33133825	1	1	1	1	0	51
chr1	33134456	33134572	1	1	1	2	0	41
chr1	33134734	33134831	1	1	1	2	0	65
chr1	33138128	33138242	1	1	1	1	0	58
chr1	33138301	33138391	1	1	1	2	0	38
chr1	33138503	33145240	1	1	1	3	0	63
chr1	33248141	33251962	2	2	1	1	0	49
chr1	33256856	33263363	2	2	1	1	0	50
chr1	33263445	33272082	2	2	1	1	0	10
chr1	33276368	33276511	2	2	1	1	0	64
chr1	33361041	33361155	2	2	1	1	0	71
chr1	33411230	33412002	2	2	1	1	0	11
chr1	33487305	33490042	2	2	1	1	0	45
chr1	35563168	35569895	1	1	1	1	0	33
chr1	35652724	35652803	2	2	1	1	0	36
chr1	35653692	35654603	2	2	1	1	0	15
chr1	35654689	35654786	2	2	1	1	0	69
chr1	35654984	35656098	2	2	1	2	0	39
chr1	35656195	35656294	2	2	1	1	0	13
chr1	35656597	35656941	2	2	1	2	0	31
chr1	35657131	35657822	2	2	1	1	0	63
chr1	35884174	35885070	1	1	1	1	0	74
chr1	35940508	35944566	2	2	1	1	0	50
chr1	36203699	36204055	2	2	1	1	0	12
chr1	36209132	36211051	2	2	1	1	0	62
chr1	36212594	36213507	2	2	1	2	0	62
chr1	36217108	36219345	2	2	1	1	0	33
chr1	36219538	36225942	2	2	1	1	0	16
chr1	36349048	36354027	1	1	1	1	0	59
chr1	36367939	36372535	1	1	1	1	0	21
chr1	36558124	36558697	1	1	1	1	0	26
chr1	36636917	36637113	1	1	1	2	0	42
chr1	36637183	36638064	1	1	1	1	0	40
chr1	36638229	36638964	1	1	1	2	0	58
chr1	36639080	36640498	1	1	1	1	0	57
chr1	36642444	36643473	1	1	1	1	0	43
chr1	36643803	36644019	1	1	1	2	0	37
chr1	36644198	36644285	1	1	1	2	0	64
chr1	36645669	36645848	1	1	1	2	0	69
chr1	36766686	36767156	1	1	1	1	0	22
chr1	38006357	38018245	2	2	1	1	0	36
chr1	38018349	38019606	2	2	1	1	0	4
chr1	38034904	38039943	2	2	1	1	0	45
chr1	38059448	38061359	2	2	1	1	0	34
chr1	38411523	38411923	0	0	1	1	0	45
chr1	38412007	38412661	2	2	1	1	0	11
chr1	38453351	38453455	2	2	1	2	0	53
chr1	38453509	38455219	2	2	1	1	0	13
chr1	39492071	39494394	1	1	1	1	0	12
chr1	39888208	39888401	1	1	1	1	0	4
chr1	39894999	39895498	1	1	1	1	0	37
chr1	39898828	39900085	1	1	1	1	0	29
chr1	39906798	39906895	1	1	1	1	0	70
chr1	39907726	39907818	1	1	1	1	0	43
chr1	39907993	39908083	1	1	1	1	0	48
chr1	39927710	39929283	1	1	1	1	0	10
chr1	39929359	39930766	1	1	1	1	0	18
chr1	39930785	39934286	1	1	1	1	0	18
chr1	39945682	39950272	1	1	1	1	0	31
chr1	40029414	40029507	2	2	1	1	0	61
chr1	40030446	40030777	2	2	1	1	0	30
chr1	40034612	40035266	2	2	1	2	0	36
chr1	40035362	40035534	2	2	1	2	0	71
chr1	40037022	40038064	2	2	1	1	0	69
chr1	40525131	40525738	1	1	1	1	0	41
chr1	40530043	40530145	1	1	1	1	0	54
chr1	40536652	40537121	1	1	1	1	0	46
chr1	40768482	40768802	2	2	1	1	0	52
chr1	40882014	40882451	1	1	1	1	0	68
chr1	41468849	41471722	1	1	1	1	0	34
chr1	41471767	41473120	1	1	1	1	0	44
chr1	41473218	41474330	1	1	1	1	0	37
chr1	41475262	41475832	1	1	1	1	0	5
chr1	41475927	41477329	1	1	1	1	0	69
chr1	43148403	43149073	1	1	1	2	0	65
chr1	43149138	43159160	1	1	1	4	0	34
chr1	43159195	43161869	1	1	1	4	0	34
chr1	43161960	43162312	1	1	1	3	0	68
chr1	43162616	43162850	1	1	1	2	0	38
chr1	43162934	43166451	1	1	1	1	0	32
chr1	43166718	43167651	1	1	1	5	0	63
chr1	43630165	43630313	2	2	1	1	0	20
chr1	43632591	43632830	2	2	1	2	0	64
chr1	43632907	43634609	2	2	1	2	0	45
chr1	43637323	43637556	2	2	1	1	0	33
chr1	43637641	43637723	2	2	1	2	0	24
chr1	43824678	43824837	1	1	1	1	0	17
chr1	43825068	43825160	1	1	1	1	0	25
chr1	44057225	44057482	1	1	1	1	0	27
chr1	44083240	44083406	1	1	1	1	0	63
chr1	44084421	44084718	1	1	1	1	0	24
chr1	44442889	44443652	1	1	1	1	0	69
chr1	44447146	44447360	1	1	1	1	0	25
chr1	45097881	45098014	1	1	1	1	0	3
chr1	45098058	45101216	1	1	1	1	0	43
chr1	45101261	45101701	1	1	1	1	0	44
chr1	45232622	45232768	1	1	1	1	0	35
chr1	45241273	45241705	1	1	1	1	0	44
chr1	45241813	45242346	1	1	1	2	0	56
chr1	45242447	45243285	1	1	1	1	0	38
chr1	45243462	45243671	1	1	1	2	0	66
chr1	45243802	45244247	1	1	1	1	0	4
chr1	45316676	45323375	2	2	1	1	0	11
chr1	45475356	45475657	2	2	1	1	0	22
chr1	45475794	45475872	2	2	1	1	0	44
chr1	45479464	45479580	1	1	1	1	0	21
chr1	45480249	45480407	1	1	1	1	0	55
chr1	45980310	45980544	2	2	1	1	0	9
chr1	45980668	45981325	2	2	1	2	0	46
chr1	45981480	45984609	2	2	1	2	0	26
chr1	45984727	45987500	2	2	1	5	0	46
chr1	46016828	46032240	1	1	1	1	0	54
chr1	46032361	46032540	1	1	1	1	0	3
chr1	46049878	46056894	1	1	1	1	0	17
chr1	46072264	46078840	1	1	1	1	0	35
chr1	46078921	46079767	1	1	1	2	0	51
chr1	46079854	46079964	1	1	1	1	0	14
chr1	46080039	46080684	1	1	1	2	0	73
chr1	46080874	46080976	1	1	1	1	0	45
chr1	46083264	46083732	1	1	1	1	0	26
chr1	46106076	46108098	2	2	1	1	0	3
chr1	46108172	46120214	2	2	1	1	0	43
chr1	46120502	46120861	2	2	1	0	1	35
chr1	46660634	46661482	2	2	1	1	0	33
chr1	46663544	46664007	2	2	1	1	0	8
chr1	46740390	46743488	1	1	1	1	0	7
chr1	46743653	46743743	1	1	1	1	0	12
chr1	46769493	46774772	1	1	1	1	0	27
chr1	46774800	46775826	1	1	1	1	0	27
chr1	46806592	46810472	1	1	1	1	0	56
chr1	47108974	47110832	2	2	1	1	0	21
chr1	47110929	47118252	2	2	1	1	0	33
chr1	47162322	47173577	2	2	1	1	0	31
chr1	47737914	47745912	2	2	1	1	0	26
chr1	51204627	51210355	2	2	1	1	0	45
chr1	51210448	51253671	2	2	1	1	0	55
chr1	52253161	52253386	1	1	1	1	0	5
chr1	52275074	52275952	2	2	1	1	0	17
chr1	52280486	52281983	2	4	1	2	0	46
chr1	52287228	52289335	2	2	1	1	0	58
chr1	52299843	52301802	2	2	1	1	0	6
chr1	52301885	52305897	2	2	1	1	0	12
chr1	52551844	52552383	1	1	1	1	0	59
chr1	52839048	52840481	2	2	1	1	0	63
chr1	52840570	52841101	2	2	1	1	0	51
chr1	52850935	52851523	2	2	1	1	0	40
chr1	52851622	52854113	2	2	1	1	0	67
chr1	52897133	52901036	2	2	1	1	0	58
chr1	52947596	52954580	2	2	1	1	0	32
chr1	53192356	53222129	1	1	1	1	0	70
chr1	53250726	53255674	1	1	1	1	0	66
chr1	53493744	53504588	1	1	1	1	0	43
chr1	53504719	53513529	1	1	1	1	0	67
chr1	53692817	53694543	2	2	1	2	0	38
chr1	53694627	53699213	2	2	1	1	0	29
chr1	53694627	53701248	2	2	1	1	0	20
chr1	53699325	53701248	2	2	1	1	0	53
chr1	53701308	53704032	2	2	1	2	0	50
chr1	54320725	54325728	2	2	1	1	0	27
chr1	54325827	54331872	2	2	1	1	0	6
chr1	54332598	54337044	2	2	1	1	0	29
chr1	54412223	54413460	1	1	1	1	0	34
chr1	54413495	54417658	1	1	1	1	0	34
chr1	54507479	54509045	2	2	1	1	0	60
chr1	54666263	54670690	1	1	1	1	0	15
chr1	55340885	55341614	2	2	1	1	0	44
chr1	55509708	55512195	1	1	1	1	0	17
chr1	55512320	55517950	1	1	1	1	0	8
chr1	55521863	55523003	1	1	1	1	0	36
chr1	55551712	55555299	2	2	1	1	0	61
chr1	55557800	55558493	2	2	1	1	0	29
chr1	55558590	55559609	2	2	1	1	0	26
chr1	55569694	55571818	2	2	1	1	0	27
chr1	55571937	55572911	2	2	1	1	0	69
chr1	55625359	55627871	2	2	1	1	0	16
chr1	55627938	55631557	2	2	1	1	0	59
chr1	55637352	55638049	2	2	1	1	0	43
chr1	55638194	55642048	2	2	1	1	0	4
chr1	55642117	55643639	2	2	1	1	0	68
chr1	59139323	59141148	2	2	1	1	0	58
chr1	59142729	59147456	2	2	1	1	0	22
chr1	60309271	60312716	1	1	1	1	0	29
chr1	60314189	60314744	1	1	1	1	0	38
chr1	60324188	60324656	1	1	1	2	0	61
chr1	60324718	60325859	1	1	1	2	0	61
chr1	60328550	60330303	1	1	1	1	0	35
chr1	60330339	60330834	1	1	1	1	0	12
chr1	62160443	62166605	2	2	1	1	0	43
chr1	62166698	62175000	2	2	1	1	0	5
chr1	62175110	62189384	2	2	1	1	0	60
chr1	62189445	62190591	2	2	1	1	0	10
chr1	62954737	62958374	2	2	1	1	0	58
chr1	63001304	63003561	2	2	1	1	0	11
chr1	63003733	63005215	2	2	1	1	0	41
chr1	63005330	63005422	2	2	1	1	0	3
chr1	63009417	63018402	2	2	1	1	0	55
chr1	63113990	63114085	2	2	1	1	0	49
chr1	63114216	63119395	2	2	1	1	0	14
chr1	63119465	63119654	2	2	1	1	0	58
chr1	63119831	63128695	2	2	1	1	0	31
chr1	63128802	63153897	2	2	1	1	0	14
chr1	63787135	63789161	2	2	1	1	0	43
chr1	63920145	63920560	2	2	1	1	0	74
chr1	65120487	65124387	1	1	1	1	0	41
chr1	65129521	65130180	1	1	1	1	0	31
chr1	65325946	65330469	2	2	1	2	0	46
chr1	65332892	65334993	2	2	1	1	0	49
chr1	65344832	65348959	2	2	1	1	0	54
chr1	65349159	65351941	2	2	1	1	0	51
chr1	67878947	67880848	2	2	1	1	0	65
chr1	67885870	67889882	2	2	1	1	0	44
chr1	67890907	67891817	2	2	1	1	0	65
chr1	68592019	68603462	2	2	1	1	0	36
chr1	68603617	68610251	2	2	1	1	0	67
chr1	68613883	68614245	2	2	1	1	0	18
chr1	68614344	68615870	2	2	1	1	0	25
chr1	68616040	68619199	2	2	1	1	0	74
chr1	68619337	68620781	2	2	1	1	0	55
chr1	68620944	68624805	2	2	1	3	0	47
chr1	68624931	68659637	2	2	1	2	0	28
chr1	70625122	70639147	2	2	1	1	0	46
chr1	70639194	70639304	2	2	1	1	0	28
chr1	70639393	70641492	2	2	1	1	0	73
chr1	71437417	71439979	2	2	1	1	0	66
chr1	71440072	71477987	2	2	1	1	0	29
chr1	78031470	78031765	2	2	1	1	0	19
chr1	78034152	78041752	2	2	1	1	0	55
chr1	78183733	78184280	2	2	1	1	0	16
chr1	78414460	78414839	2	2	1	1	0	58
chr1	78414986	78420939	2	2	1	1	0	61
chr1	78421015	78422256	2	2	1	1	0	54
chr1	78426181	78428454	2	2	1	1	0	48
chr1	78430916	78432377	2	2	1	1	0	17
chr1	78432436	78432567	2	2	1	1	0	45
chr1	78432640	78432732	2	2	1	1	0	37
chr1	84945193	84946638	1	1	1	1	0	46
chr1	84946696	84948597	1	1	1	1	0	43
chr1	84967654	84971693	2	2	1	1	0	75
chr1	85817263	85824430	2	2	1	1	0	45
chr1	87181549	87185189	1	1	1	1	0	46
chr1	89271355	89271573	1	1	1	1	0	67
chr1	89427829	89430511	2	2	1	1	0	62
chr1	89430662	89434352	2	2	1	1	0	25
chr1	90460833	90463668	1	1	1	1	0	37
chr1	90463714	90470561	1	1	1	1	0	45
chr1	90473310	90475646	1	1	1	1	0	55
chr1	90478797	90482875	1	1	1	1	0	50
chr1	90483024	90484243	1	1	1	1	0	49
chr1	90486482	90487808	1	1	1	1	0	69
chr1	90487905	90492912	1	1	1	1	0	56
chr1	93297675	93298945	1	1	1	3	0	64
chr1	93299016	93299101	1	1	1	2	0	53
chr1	93299218	93300335	1	1	1	2	0	41
chr1	93300471	93301746	1	1	1	5	0	74
chr1	93301950	93303012	1	1	1	5	0	70
chr1	93303191	93306107	1	1	1	1	0	29
chr1	93306197	93307322	1	1	1	1	0	22
chr1	93316513	93341852	2	2	1	1	0	4
chr1	93341988	93426932	2	2	1	1	0	47
chr1	93576184	93580244	1	3	1	2	0	57
chr1	94335501	94336238	2	2	1	1	0	66
chr1	94645514	94649706	2	2	1	1	0	54
chr1	94649845	94650427	2	2	1	1	0	60
chr1	94667414	94668099	2	2	1	2	0	16
chr1	94668289	94668473	2	2	1	1	0	38
chr1	95363640	95364926	2	2	1	1	0	14
chr1	95365074	95367224	2	2	1	1	0	38
chr1	97187429	97189119	1	1	1	1	0	13
chr1	97189151	97216980	1	1	1	1	0	32
chr1	97217057	97235258	1	1	1	1	0	31
chr1	97243306	97243391	1	1	1	1	0	69
chr1	100527506	100533532	1	1	1	1	0	13
chr1	100533752	100534028	1	1	1	1	0	26
chr1	100661979	100671785	2	2	1	1	0	45
chr1	104068885	104070316	1	1	1	1	0	41
chr1	109301211	109302606	1	1	1	1	0	25
chr1	109302708	109315286	1	1	1	1	0	44
chr1	109340860	109342841	1	1	1	1	0	51
chr1	109342928	109350022	1	1	1	1	0	14
chr1	109425248	109427896	1	1	1	1	0	47
chr1	109428201	109439485	1	1	1	1	0	20
chr1	109756751	109757168	1	1	1	1	0	7
chr1	109778729	109779012	1	1	1	1	0	43
chr1	109807632	109807812	1	1	1	1	0	11
chr1	109807934	109808356	1	1	1	1	0	19
chr1	109808829	109810169	1	1	1	1	0	67
chr1	109944713	109952549	2	2	1	1	0	24
chr1	109952637	109953632	2	2	1	1	0	30
chr1	109954807	109955689	2	2	1	2	0	47
chr1	109955758	109957858	2	2	1	2	0	63
chr1	109957986	109964481	2	2	1	2	0	38
chr1	109964549	109968923	2	2	1	1	0	62
chr1	110134878	110134966	1	1	1	1	0	11
chr1	110168415	110168781	1	1	1	1	0	51
chr1	110168851	110168940	1	1	1	1	0	30
chr1	110171429	110171730	1	1	1	1	0	63
chr1	110230532	110230791	1	1	1	1	0	41
chr1	110230868	110231294	1	1	1	1	0	39
chr1	110231360	110231669	1	1	1	1	0	37
chr1	110231360	110231846	1	1	1	1	0	63
chr1	110586479	110587461	1	1	1	1	0	42
chr1	111998872	111999251	1	1	1	1	0	10
chr1	111999378	112002078	1	1	1	1	0	36
chr1	112002259	112003538	1	1	1	1	0	66
chr1	113209768	113212164	1	1	1	1	0	8
chr1	113212228	113212613	1	1	1	2	0	63
chr1	113232721	113234286	1	1	1	1	0	56
chr1	113464756	113471713	2	2	1	1	0	47
chr1	113471975	113498656	2	2	1	1	0	63
chr1	114240348	114240883	2	2	1	1	0	62
chr1	114472562	114483003	1	1	1	1	0	65
chr1	114484082	114495387	1	3	1	1	0	63
chr1	114522253	114522953	1	1	1	1	0	68
chr1	114523240	114523570	1	1	1	1	0	64
chr1	114951363	114952805	2	2	1	1	0	53
chr1	114967378	114968070	2	2	1	1	0	13
chr1	115124013	115124119	2	2	1	1	0	19
chr1	115260838	115261233	2	2	1	3	0	74
chr1	115261367	115262199	2	2	1	4	0	55
chr1	115262364	115263159	2	2	1	1	0	22
chr1	115267955	115268831	2	2	1	2	0	65
chr1	115269008	115269603	2	4	1	1	0	23
chr1	115269712	115272878	2	2	1	1	0	38
chr1	115273044	115273128	2	2	1	1	0	9
chr1	115273270	115275224	2	2	1	1	0	10
chr1	115275438	115276352	2	2	1	1	0	11
chr1	115276479	115276609	2	2	1	1	0	29
chr1	115276739	115277062	2	2	1	1	0	8
chr1	115277145	115279378	2	2	1	1	0	22
chr1	115321906	115322730	2	2	1	1	0	63
chr1	115322837	115323069	2	2	1	1	0	49
chr1	116926747	116927404	1	1	1	1	0	37
chr1	116927465	116929909	1	1	1	2	0	60
chr1	116930867	116931259	1	1	1	1	0	22
chr1	116931395	116931523	1	1	1	2	0	67
chr1	116932330	116932834	1	1	1	1	0	42
chr1	116933034	116933403	1	1	1	1	0	65
chr1	116935611	116936152	1	1	1	1	0	22
chr1	116936346	116937731	1	1	1	1	0	8
chr1	116937908	116939219	1	1	1	3	0	33
chr1	116939357	116940509	1	1	1	2	0	16
chr1	116941412	116941551	1	1	1	2	0	51
chr1	116941707	116942041	1	1	1	1	0	21
chr1	116943629	116943751	1	1	1	3	0	75
